CustomerKey,FullName,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
13773,MRS.DANA BLANCO,MRS.,DANA,BLANCO,4/22/1967,M,F,dana8@adventure-works.com,"$10,000 ",3,Partial High School,Manual,N
13774,MR.STEVE GUO,MR.,STEVE,GUO,07-11-67,S,M,steve20@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
13775,MRS.PATRICIA SUBRAM,MRS.,PATRICIA,SUBRAM,3/16/1967,S,F,patricia16@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y
13776,MR.MIGUEL CARTER,MR.,MIGUEL,CARTER,2/13/1926,M,M,miguel36@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
13777,MR.MANUEL PEREZ,MR.,MANUEL,PEREZ,11/13/1967,M,M,manuel19@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
13778,MR.ROGER HUANG,MR.,ROGER,HUANG,11-12-67,M,M,roger10@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
13779,MR.MANUEL GARCIA,MR.,MANUEL,GARCIA,11-10-66,S,M,manuel13@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y
13780,MRS.MONICA PEREZ,MRS.,MONICA,PEREZ,7/20/1966,M,F,monica20@adventure-works.com,"$20,000 ",1,High School,Manual,Y
13781,MS.DOMINIQUE PATEL,MS.,DOMINIQUE,PATEL,3/25/1967,M,F,dominique3@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
13782,MS.KELLI LU,MS.,KELLI,LU,7/21/1967,M,F,kelli12@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
13783,MR.LOGAN WRIGHT,MR.,LOGAN,WRIGHT,06-02-67,M,M,logan47@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
13784,MR.SPENCER GRIFFIN,MR.,SPENCER,GRIFFIN,01-02-66,S,M,spencer23@adventure-works.com,"$20,000 ",2,High School,Manual,Y
13785,MR.CLAYTON SHE,MR.,CLAYTON,SHE,2/25/1966,S,M,clayton20@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
13786,MR.JON CHAVEZ,MR.,JON,CHAVEZ,10-05-66,S,M,jon11@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
13787,MR.GLENN CAI,MR.,GLENN,CAI,7/14/1966,M,M,glenn22@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
13788,MRS.KARI FERNANDEZ,MRS.,KARI,FERNANDEZ,5/15/1966,M,F,kari16@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
13789,MRS.JULIE SHAN,MRS.,JULIE,SHAN,5/20/1965,S,F,julie15@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y
13790,NINA DENG,,NINA,DENG,6/19/1965,S,NA,nina1@adventure-works.com,"$20,000 ",2,High School,Manual,Y
13791,MRS.AUDREY MARTIN,MRS.,AUDREY,MARTIN,10/26/1965,S,F,audrey1@adventure-works.com,"$20,000 ",2,High School,Manual,Y
13792,MR.CHARLES TAYLOR,MR.,CHARLES,TAYLOR,4/14/1965,S,M,charles12@adventure-works.com,"$20,000 ",2,High School,Manual,Y
13793,MR.JASON GONZALES,MR.,JASON,GONZALES,10/19/1965,M,M,jason14@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
13794,MRS.MALLORY MARTIN,MRS.,MALLORY,MARTIN,8/26/1964,S,F,mallory8@adventure-works.com,"$20,000 ",2,High School,Manual,Y
13795,MR.CARL RAJE,MR.,CARL,RAJE,02-02-64,S,M,carl13@adventure-works.com,"$20,000 ",3,High School,Manual,Y
13796,MRS.MARTHA ZHENG,MRS.,MARTHA,ZHENG,09-04-63,M,F,martha19@adventure-works.com,"$10,000 ",3,Partial High School,Manual,N
13797,MR.FRANKLIN GAO,MR.,FRANKLIN,GAO,06-07-63,M,M,franklin14@adventure-works.com,"$20,000 ",3,High School,Manual,N
13798,MRS.TAMMY RANDALL,MRS.,TAMMY,RANDALL,3/19/1963,S,F,tammy12@adventure-works.com,"$20,000 ",3,High School,Manual,Y
13799,MR.BRYAN BAILEY,MR.,BRYAN,BAILEY,8/20/1966,S,M,bryan16@adventure-works.com,"$30,000 ",2,Partial College,Manual,Y
13800,MR.LOGAN LI,MR.,LOGAN,LI,08-02-63,M,M,logan26@adventure-works.com,"$30,000 ",2,Partial College,Manual,N
13801,MRS.COLLEEN ANDERSEN,MRS.,COLLEEN,ANDERSEN,11-10-63,S,F,colleen36@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
13802,MRS.TINA SUBRAM,MRS.,TINA,SUBRAM,4/27/1934,M,F,tina14@adventure-works.com,"$20,000 ",2,Partial College,Clerical,Y
13803,MRS.KRYSTAL ZHENG,MRS.,KRYSTAL,ZHENG,08-03-34,M,F,krystal19@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
13804,MRS.DAWN LUO,MRS.,DAWN,LUO,1/13/1965,M,F,dawn29@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13805,MR.GABRIEL HERNANDEZ,MR.,GABRIEL,HERNANDEZ,06-04-65,M,M,gabriel49@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13806,MR.BRYANT MEHTA,MR.,BRYANT,MEHTA,06-05-64,M,M,bryant13@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
13807,MR.FREDERICK RANA,MR.,FREDERICK,RANA,10-12-64,S,M,frederick10@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
13808,MR.RICHARD PEREZ,MR.,RICHARD,PEREZ,11-03-64,S,M,richard31@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
13809,MRS.LISA ZHOU,MRS.,LISA,ZHOU,01-05-64,M,F,lisa12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13810,MRS.VANESSA BARNES,MRS.,VANESSA,BARNES,04-08-64,M,F,vanessa3@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13811,MRS.SANDRA CHEN,MRS.,SANDRA,CHEN,4/18/1963,S,F,sandra8@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
13812,MRS.JOANNA MUNOZ,MRS.,JOANNA,MUNOZ,5/26/1963,S,F,joanna6@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
13813,MRS.KRISTEN SUN,MRS.,KRISTEN,SUN,11/23/1963,M,F,kristen12@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
13814,MRS.SARAH WALKER,MRS.,SARAH,WALKER,03-08-79,S,F,sarah0@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
13815,MRS.LACEY LIN,MRS.,LACEY,LIN,11-02-79,S,F,lacey20@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
13816,MRS.MARISSA HENDERSON,MRS.,MARISSA,HENDERSON,9/16/1979,S,F,marissa3@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
13817,MRS.JENNY HUANG,MRS.,JENNY,HUANG,10-06-78,S,F,jenny8@adventure-works.com,"$20,000 ",5,High School,Manual,Y
13818,MS.DAWN CHANDER,MS.,DAWN,CHANDER,8/20/1978,S,F,dawn40@adventure-works.com,"$20,000 ",0,High School,Manual,Y
13819,MR.MAX GILL,MR.,MAX,GILL,04-01-78,S,M,max13@adventure-works.com,"$20,000 ",0,High School,Manual,N
13820,MR.DANNY ALVAREZ,MR.,DANNY,ALVAREZ,10-08-63,M,M,danny5@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13821,MR.ALLEN LOPEZ,MR.,ALLEN,LOPEZ,5/15/1963,M,M,allen15@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13822,MR.JAY MOYER,MR.,JAY,MOYER,06-08-62,M,M,jay36@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13823,MRS.MARGARET ZHENG,MRS.,MARGARET,ZHENG,05-06-62,M,F,margaret26@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13824,MRS.DESTINY WOOD,MRS.,DESTINY,WOOD,08-06-78,S,F,destiny50@adventure-works.com,"$30,000 ",4,Partial College,Clerical,Y
13825,MR.KELVIN MA,MR.,KELVIN,MA,11/13/1977,S,M,kelvin34@adventure-works.com,"$30,000 ",5,Partial College,Clerical,Y
13826,MS.CANDICE HE,MS.,CANDICE,HE,11/25/1977,S,F,candice2@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
13827,MR.NATHAN HARRIS,MR.,NATHAN,HARRIS,10-01-77,M,M,nathan71@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
13828,MS.JESSIE TRAVERS,MS.,JESSIE,TRAVERS,07-05-77,S,F,jessie31@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
13829,MR.RANDALL CARLSON,MR.,RANDALL,CARLSON,03-11-77,S,M,randall20@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
13830,MS.ANDREA COX,MS.,ANDREA,COX,08-03-77,S,F,andrea11@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
13831,MR.EDDIE ALVAREZ,MR.,EDDIE,ALVAREZ,11/20/1975,S,M,eddie5@adventure-works.com,"$20,000 ",0,High School,Manual,Y
13832,MS.PRISCILLA RAJI,MS.,PRISCILLA,RAJI,4/27/1976,S,F,priscilla20@adventure-works.com,"$20,000 ",0,High School,Manual,N
13833,MR.NOAH LEWIS,MR.,NOAH,LEWIS,04-07-76,S,M,noah68@adventure-works.com,"$20,000 ",0,High School,Manual,N
13834,MS.NAOMI SUAREZ,MS.,NAOMI,SUAREZ,6/27/1976,S,F,naomi19@adventure-works.com,"$20,000 ",0,High School,Manual,N
13835,MS.HAILEY BROOKS,MS.,HAILEY,BROOKS,03-04-76,S,F,hailey19@adventure-works.com,"$20,000 ",0,High School,Manual,N
13836,MR.DOMINIC SARA,MR.,DOMINIC,SARA,04-07-76,S,M,dominic10@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
13837,MS.ALYSSA LEE,MS.,ALYSSA,LEE,8/13/1976,S,F,alyssa22@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
13838,MS.JILL RUBIO,MS.,JILL,RUBIO,6/27/1976,S,F,jill29@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
13839,MR.MANUEL MADAN,MR.,MANUEL,MADAN,03-08-74,S,M,manuel6@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
13840,MR.TOMMY PAL,MR.,TOMMY,PAL,04-03-74,M,M,tommy9@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
13841,MR.CLAYTON KUMAR,MR.,CLAYTON,KUMAR,01-04-74,S,M,clayton26@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
13842,MR.KENNETH XIE,MR.,KENNETH,XIE,7/16/1974,S,M,kenneth3@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
13843,MR.WARREN XIE,MR.,WARREN,XIE,6/22/1975,S,M,warren38@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
13844,MR.PHILLIP MEHTA,MR.,PHILLIP,MEHTA,08-10-75,S,M,phillip15@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
13845,MR.SHAWN NARA,MR.,SHAWN,NARA,10/26/1975,M,M,shawn18@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13846,MRS.LISA ZHENG,MRS.,LISA,ZHENG,06-11-75,M,F,lisa22@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13847,MR.KURT TANG,MR.,KURT,TANG,7/25/1975,M,M,kurt3@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13849,MR.PRESTON RODRIGUEZ,MR.,PRESTON,RODRIGUEZ,03-03-72,S,M,preston17@adventure-works.com,"$40,000 ",4,Partial College,Clerical,Y
13850,MR.ANTHONY THOMPSON,MR.,ANTHONY,THOMPSON,8/16/1972,S,M,anthony1@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,N
13851,MR.SETH MOORE,MR.,SETH,MOORE,07-08-72,S,M,seth8@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,N
13852,MR.IAN ROBINSON,MR.,IAN,ROBINSON,02-01-73,S,M,ian16@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
13853,MR.CONNOR ZHANG,MR.,CONNOR,ZHANG,10/18/1973,S,M,connor18@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
13854,MR.KYLE PARKER,MR.,KYLE,PARKER,11-09-73,M,M,kyle29@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
13855,MRS.SARAH WASHINGTON,MRS.,SARAH,WASHINGTON,08-06-73,S,F,sarah38@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
13856,MR.IAN SCOTT,MR.,IAN,SCOTT,3/24/1971,S,M,ian28@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
13857,MRS.VICTORIA THOMPSON,MRS.,VICTORIA,THOMPSON,06-05-71,M,F,victoria16@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
13858,MRS.MELANIE RICHARDSON,MRS.,MELANIE,RICHARDSON,3/18/1971,M,F,melanie35@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
13859,MRS.KRISTIN DENG,MRS.,KRISTIN,DENG,03-03-71,M,F,kristin3@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
13860,MRS.OLIVIA WATSON,MRS.,OLIVIA,WATSON,11-09-72,M,F,olivia44@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
13861,MRS.HAILEY ROGERS,MRS.,HAILEY,ROGERS,09-11-72,M,F,hailey2@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
13862,MR.ANDREW WALKER,MR.,ANDREW,WALKER,12-04-72,M,M,andrew30@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
13863,MR.KEVIN LONG,MR.,KEVIN,LONG,1/19/1972,M,M,kevin12@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
13864,MRS.ROBIN TORRES,MRS.,ROBIN,TORRES,10/22/1972,M,F,robin8@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
13865,MRS.MARIAH FOSTER,MRS.,MARIAH,FOSTER,6/23/1972,M,F,mariah21@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
13866,MRS.MYA BUTLER,MRS.,MYA,BUTLER,8/16/1972,M,F,mya14@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
13867,MR.LUKE GRIFFIN,MR.,LUKE,GRIFFIN,9/26/1970,M,M,luke10@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
13868,MRS.SHELBY MORRIS,MRS.,SHELBY,MORRIS,7/13/1970,S,F,shelby18@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
13869,MRS.ANNA MORGAN,MRS.,ANNA,MORGAN,02-09-69,M,F,anna8@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
13870,MR.JONATHAN CLARK,MR.,JONATHAN,CLARK,7/21/1969,M,M,jonathan73@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
13871,MRS.SARAH GONZALES,MRS.,SARAH,GONZALES,10-02-69,S,F,sarah41@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
13872,MRS.ALYSSA HENDERSON,MRS.,ALYSSA,HENDERSON,6/25/1969,M,F,alyssa51@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
13873,MR.RUSSELL JAI,MR.,RUSSELL,JAI,08-11-71,M,M,russell14@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
13874,MRS.ALYSSA BRYANT,MRS.,ALYSSA,BRYANT,11/26/1969,M,F,alyssa63@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
13875,MRS.SAMANTHA WILLIAMS,MRS.,SAMANTHA,WILLIAMS,11/20/1969,M,F,samantha3@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
13876,MR.SEBASTIAN MURPHY,MR.,SEBASTIAN,MURPHY,08-11-69,M,M,sebastian15@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
13877,MR.ADAM LAL,MR.,ADAM,LAL,8/19/1968,M,M,adam25@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y
13878,MR.SEBASTIAN GRAY,MR.,SEBASTIAN,GRAY,07-04-68,M,M,sebastian7@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y
13879,MR.DERRICK HERNANDEZ,MR.,DERRICK,HERNANDEZ,09-08-68,S,M,derrick4@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,N
13880,MR.MARSHALL KUMAR,MR.,MARSHALL,KUMAR,3/15/1968,S,M,marshall29@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y
13881,MRS.JASMINE WOOD,MRS.,JASMINE,WOOD,05-07-68,S,F,jasmine42@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y
13883,MR.BRANDON LAL,MR.,BRANDON,LAL,4/17/1967,S,M,brandon26@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
13884,MS.JADA ROGERS,MS.,JADA,ROGERS,06-01-67,S,F,jada11@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
13885,MR.BRIAN HOWARD,MR.,BRIAN,HOWARD,05-08-70,S,M,brian23@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
13887,MR.NATHAN SCOTT,MR.,NATHAN,SCOTT,10-12-70,M,M,nathan43@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
13888,MR.IAN BROWN,MR.,IAN,BROWN,11-06-67,S,M,ian5@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
13889,MR.ROBERT MARTIN,MR.,ROBERT,MARTIN,08-10-66,S,M,robert73@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
13890,MS.JENNIFER CARTER,MS.,JENNIFER,CARTER,9/16/1966,S,F,jennifer12@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
13891,MR.AARON SIMMONS,MR.,AARON,SIMMONS,12-07-66,M,M,aaron14@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
13892,MR.SPENCER DIAZ,MR.,SPENCER,DIAZ,11/25/1966,S,M,spencer24@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
13893,MR.DALTON CARTER,MR.,DALTON,CARTER,8/14/1966,M,M,dalton35@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
13894,MRS.ROBYN RUIZ,MRS.,ROBYN,RUIZ,2/25/1969,M,F,robyn1@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
13895,MRS.ISABELLA BROOKS,MRS.,ISABELLA,BROOKS,12/25/1969,S,F,isabella8@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
13896,MRS.HAILEY MITCHELL,MRS.,HAILEY,MITCHELL,10-10-69,S,F,hailey52@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
13897,MR.CAROL WASHINGTON,MR.,CAROL,WASHINGTON,11/24/1969,M,M,carol19@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
13898,MR.RICHARD BAKER,MR.,RICHARD,BAKER,10-11-69,S,M,richard27@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
13899,MR.CAMERON JONES,MR.,CAMERON,JONES,8/17/1969,M,M,cameron44@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
13900,MR.ISAAC CAMPBELL,MR.,ISAAC,CAMPBELL,4/13/1969,M,M,isaac29@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N
13901,MR.OSCAR FOSTER,MR.,OSCAR,FOSTER,10/21/1969,M,M,oscar2@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N
13902,MR.JEREMIAH SIMMONS,MR.,JEREMIAH,SIMMONS,3/18/1969,M,M,jeremiah33@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
13903,MR.ELIJAH HERNANDEZ,MR.,ELIJAH,HERNANDEZ,11/27/1969,S,M,elijah45@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
13904,MRS.NATALIE THOMPSON,MRS.,NATALIE,THOMPSON,03-09-69,M,F,natalie83@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
13905,MR.CHRISTIAN HENDERSON,MR.,CHRISTIAN,HENDERSON,03-07-69,M,M,christian19@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y
13906,MS.COURTNEY EVANS,MS.,COURTNEY,EVANS,6/25/1965,S,F,courtney0@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
13907,MRS.MISTY XIE,MRS.,MISTY,XIE,2/22/1965,S,F,misty4@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
13908,MRS.ALYSSA DIAZ,MRS.,ALYSSA,DIAZ,7/20/1965,S,F,alyssa66@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,N
13909,MRS.RILEY PRICE,MRS.,RILEY,PRICE,1/21/1965,S,F,riley0@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
13910,MRS.ISABELLE BUTLER,MRS.,ISABELLE,BUTLER,03-09-65,S,F,isabelle13@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
13911,MRS.ANDREA KELLY,MRS.,ANDREA,KELLY,5/26/1965,S,F,andrea3@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
13912,MRS.CAROLINE SIMMONS,MRS.,CAROLINE,SIMMONS,3/20/1965,S,F,caroline16@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
13913,MRS.ANGELA ROGERS,MRS.,ANGELA,ROGERS,9/18/1965,S,F,angela45@adventure-works.com,"$80,000 ",4,Bachelors,Skilled Manual,Y
13914,MS.ABIGAIL BELL,MS.,ABIGAIL,BELL,10/23/1964,M,F,abigail9@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
13915,MRS.ALLISON KING,MRS.,ALLISON,KING,10/21/1964,S,F,allison42@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
13916,MR.EDUARDO WARD,MR.,EDUARDO,WARD,11/28/1964,S,M,eduardo71@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N
13917,MR.SAMUEL ALLEN,MR.,SAMUEL,ALLEN,2/17/1964,S,M,samuel52@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N
13918,MR.ARMANDO BLANCO,MR.,ARMANDO,BLANCO,07-05-64,S,M,armando16@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
13919,MRS.GRACE SMITH,MRS.,GRACE,SMITH,4/23/1924,M,F,grace24@adventure-works.com,"$70,000 ",1,Bachelors,Skilled Manual,Y
13920,MRS.AMANDA ROGERS,MRS.,AMANDA,ROGERS,3/21/1964,S,F,amanda2@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
13921,MR.JOSEPH JONES,MR.,JOSEPH,JONES,05-11-63,M,M,joseph9@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
13922,MR.JACKSON FOSTER,MR.,JACKSON,FOSTER,05-07-63,M,M,jackson18@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
13923,MR.STEVEN HOWARD,MR.,STEVEN,HOWARD,3/25/1968,S,M,steven21@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
13924,MS.HANNAH HALL,MS.,HANNAH,HALL,3/13/1968,S,F,hannah22@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
13925,MR.WYATT BARNES,MR.,WYATT,BARNES,10-12-63,S,M,wyatt54@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
13926,MR.DALTON HILL,MR.,DALTON,HILL,7/24/1963,S,M,dalton28@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
13927,MR.GABRIEL GONZALES,MR.,GABRIEL,GONZALES,12-08-63,S,M,gabriel14@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
13928,MR.NATHANIEL MORRIS,MR.,NATHANIEL,MORRIS,7/22/1963,M,M,nathaniel20@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,Y
13929,MR.ROBERT HAYES,MR.,ROBERT,HAYES,03-06-62,S,M,robert34@adventure-works.com,"$40,000 ",3,High School,Skilled Manual,Y
13930,MRS.SAMANTHA COLEMAN,MRS.,SAMANTHA,COLEMAN,2/18/1962,M,F,samantha31@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
13931,MR.LUKE HERNANDEZ,MR.,LUKE,HERNANDEZ,07-05-62,M,M,luke47@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
13932,MR.TIMOTHY SANCHEZ,MR.,TIMOTHY,SANCHEZ,12/13/1961,M,M,timothy19@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
13933,MRS.ISABELLA RICHARDSON,MRS.,ISABELLA,RICHARDSON,06-12-61,M,F,isabella91@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
13934,MR.LUIS YOUNG,MR.,LUIS,YOUNG,4/19/1960,M,M,luis49@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
13935,MRS.KIMBERLY SANCHEZ,MRS.,KIMBERLY,SANCHEZ,12/24/1960,M,F,kimberly25@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
13936,MR.NATHAN WILSON,MR.,NATHAN,WILSON,07-12-67,M,M,nathan65@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
13937,MS.VICTORIA WARE,MS.,VICTORIA,WARE,9/24/1967,S,F,victoria39@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
13938,MR.ALEJANDRO CAI,MR.,ALEJANDRO,CAI,08-07-67,M,M,alejandro24@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
13939,MR.EDUARDO RAMIREZ,MR.,EDUARDO,RAMIREZ,3/20/1967,S,M,eduardo75@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
13940,MS.EMMA SIMMONS,MS.,EMMA,SIMMONS,8/17/1967,S,F,emma61@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
13941,MRS.BRITTANY HAYES,MRS.,BRITTANY,HAYES,11/28/1960,M,F,brittany21@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
13942,MR.SETH LONG,MR.,SETH,LONG,04-08-60,M,M,seth57@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
13943,MRS.KELLY BRYANT,MRS.,KELLY,BRYANT,10-03-60,M,F,kelly22@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
13944,MR.ANDREW MOORE,MR.,ANDREW,MOORE,08-01-60,M,M,andrew17@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
13945,MRS.YOLANDA LUO,MRS.,YOLANDA,LUO,8/14/1960,M,F,yolanda5@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
13946,MR.JASON POWELL,MR.,JASON,POWELL,7/26/1959,M,M,jason6@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
13947,MRS.MEGAN HUGHES,MRS.,MEGAN,HUGHES,11/15/1959,M,F,megan60@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y
